Country,Year,Status,Life expectancy,Population,Alcohol,Polio, HIV/AIDS
Ukraine,2006,Developing,67.7,4678775.0,7.99,99.0,0.8
Ukraine,2005,Developing,67.0,471515.0,7.31,95.0,0.9
Ukraine,2004,Developing,67.4,474516.0,6.79,99.0,1.0
Ukraine,2003,Developing,67.6,4781295.0,5.92,99.0,0.9
Ukraine,2002,Developing,67.6,48225.0,4.89,99.0,0.9
Ukraine,2001,Developing,67.7,48683865.0,4.31,99.0,0.8
Ukraine,2000,Developing,67.5,49175848.0,4.49,99.0,0.7
Uruguay,2014,Developing,76.8,3419546.0,6.03,95.0,0.1
Uruguay,2013,Developing,76.8,3485.0,5.82,94.0,0.1
Uruguay,2012,Developing,76.5,3396777.0,5.77,95.0,0.1
Uruguay,2011,Developing,77.0,3385624.0,5.97,95.0,0.1
Uruguay,2010,Developing,76.3,3374415.0,6.21,95.0,0.1
Uruguay,2009,Developing,76.6,3362755.0,6.67,95.0,0.1
Uruguay,2008,Developing,76.4,335824.0,6.76,94.0,0.1
Uruguay,2007,Developing,75.4,3339741.0,6.67,94.0,0.1
Uruguay,2006,Developing,76.2,333143.0,6.58,95.0,0.1
Uruguay,2005,Developing,75.7,3325612.0,6.35,96.0,0.1
Uruguay,2004,Developing,75.4,332496.0,5.66,95.0,0.1
Uruguay,2003,Developing,75.4,3325637.0,5.11,91.0,0.1
Uruguay,2002,Developing,75.4,3327773.0,5.86,93.0,0.1
Uruguay,2001,Developing,75.2,332713.0,6.48,94.0,0.1
Uruguay,2000,Developing,75.1,3321245.0,6.65,92.0,0.1
Uzbekistan,2014,Developing,69.2,37577.0,0.01,99.0,0.1
Uzbekistan,2013,Developing,69.1,32432.0,0.01,99.0,0.1
Uzbekistan,2012,Developing,68.8,297745.0,0.01,99.0,0.1
Uzbekistan,2011,Developing,68.5,293394.0,2.83,99.0,0.1
Uzbekistan,2010,Developing,68.3,285624.0,2.73,99.0,0.2
Uzbekistan,2009,Developing,68.0,277674.0,2.56,99.0,0.2
Uzbekistan,2008,Developing,67.9,27328.0,2.36,98.0,0.3
Uzbekistan,2007,Developing,67.8,26868.0,2.15,98.0,0.3
Uzbekistan,2006,Developing,67.6,2648825.0,1.96,94.0,0.4
Uzbekistan,2005,Developing,67.3,26167.0,1.78,99.0,0.3
Uzbekistan,2004,Developing,67.8,2586435.0,1.59,99.0,0.3
Uzbekistan,2003,Developing,67.2,2556765.0,1.54,99.0,0.3
Uzbekistan,2002,Developing,67.1,2527185.0,1.47,99.0,0.2
Uzbekistan,2001,Developing,67.4,2496445.0,1.53,99.0,0.2
Uzbekistan,2000,Developing,67.1,24654.0,1.6,99.0,0.1
Vanuatu,2014,Developing,71.7,25885.0,0.01,65.0,0.1
Vanuatu,2013,Developing,71.6,253142.0,0.01,65.0,0.1
Vanuatu,2012,Developing,71.4,247485.0,0.01,65.0,0.1
Vanuatu,2011,Developing,71.2,241871.0,0.85,65.0,0.1
Vanuatu,2010,Developing,71.0,236295.0,0.91,66.0,0.1
Vanuatu,2009,Developing,78.0,23785.0,0.83,66.0,0.1
Vanuatu,2008,Developing,75.0,22534.0,1.18,66.0,0.1
Vanuatu,2007,Developing,73.0,219953.0,1.01,67.0,0.1
Vanuatu,2006,Developing,71.0,214634.0,1.0,67.0,0.1
Vanuatu,2005,Developing,69.9,2937.0,0.88,67.0,0.1
Vanuatu,2004,Developing,69.6,24143.0,0.85,67.0,0.1
Vanuatu,2003,Developing,69.4,198964.0,1.2,67.0,0.1
Vanuatu,2002,Developing,69.3,193956.0,1.24,67.0,0.1
Vanuatu,2001,Developing,69.1,18929.0,0.91,67.0,0.1
Vanuatu,2000,Developing,69.0,18563.0,1.21,67.0,0.1
Zambia,2014,Developing,61.1,1562974.0,0.01,78.0,4.3
Zambia,2013,Developing,63.0,1515321.0,2.41,74.0,4.8
Zambia,2012,Developing,59.2,14699937.0,2.59,7.0,5.6
Zambia,2011,Developing,58.2,14264756.0,2.57,83.0,6.3
Zambia,2010,Developing,58.0,138533.0,2.47,8.0,6.8
Zambia,2009,Developing,57.4,13456417.0,2.3,93.0,9.1
Zambia,2008,Developing,55.7,1382517.0,2.12,9.0,11.9
Zambia,2007,Developing,52.6,12725974.0,2.08,77.0,13.6
Zambia,2006,Developing,58.0,12383446.0,2.25,83.0,15.9
Zambia,2005,Developing,49.3,1252156.0,2.33,84.0,17.0
Zambia,2004,Developing,47.9,11731746.0,2.46,84.0,17.6
Zambia,2003,Developing,46.4,11421984.0,2.33,85.0,18.2
Zambia,2002,Developing,45.5,111249.0,2.44,85.0,18.4
Zambia,2001,Developing,44.6,1824125.0,2.61,86.0,18.6
Zambia,2000,Developing,43.8,1531221.0,2.62,85.0,18.7
Zimbabwe,2014,Developing,59.2,15411675.0,6.5,92.0,6.3
Zimbabwe,2013,Developing,58.0,155456.0,6.39,95.0,6.8
Zimbabwe,2012,Developing,56.6,1471826.0,6.09,95.0,8.8
Zimbabwe,2011,Developing,54.9,14386649.0,6.0,93.0,13.3
Zimbabwe,2010,Developing,52.4,1486317.0,5.21,89.0,15.7
Zimbabwe,2009,Developing,50.0,1381599.0,4.64,69.0,18.1
Zimbabwe,2008,Developing,48.2,13558469.0,3.56,75.0,20.5
Zimbabwe,2007,Developing,46.6,1332999.0,3.88,73.0,23.7
Zimbabwe,2006,Developing,45.4,13124267.0,4.57,71.0,26.8
Zimbabwe,2005,Developing,44.6,129432.0,4.14,69.0,30.3
Zimbabwe,2004,Developing,44.3,12777511.0,4.36,67.0,33.6
Zimbabwe,2003,Developing,44.5,12633897.0,4.06,7.0,36.7
Zimbabwe,2002,Developing,44.8,125525.0,4.43,73.0,39.8
Zimbabwe,2001,Developing,45.3,12366165.0,1.72,76.0,42.1
Zimbabwe,2000,Developing,46.0,12222251.0,1.68,78.0,43.5
